Store,Age0to9,Age10to17,Age18to24,Age25to29,Age30to39,Age40to49,Age50to64,Age65Plus,EdLTHS,EdHSGrad,EdSomeCol,EdAssociate,EdBachelor,EdMaster,EdProfSchl,EdDoctorate,HHSz1Per,HHSz2Per,HHSz3Per,HHSz4Per,HHSz5PlusPer,HHIncU25K,HHInc25Kto50K,HHInc50Kto75K,HHInc75Kto100K,HHInc100Kto150K,HHInc150Kto250K,HHInc250KPlus,PopAsian,PopBlack,PopHispanic,PopMulti,PopNativeAmer,PopOther,PopPacIsl,PopWhite,HVal0to100K,HVal100Kto200K,HVal200Kto300K,HVal300Kto400K,HVal400Kto500K,HVal500Kto750K,HVal750KPlus,PopDens
S0032,0.158529752343954,0.130887901086997,0.105375219453887,8.05722610287251e-002,0.157110305928056,0.152291658884614,0.151171043293116,6.40618579806507e-002,0.129058140970251,0.261757807678064,0.259597580545612,0.126218985310456,0.168189112455252,4.43155166028885e-002,1.09245772126898e-002,6.29551907171954e-003,0.185698070374574,0.265039727582293,0.187741203178207,0.182973893303065,0.178774120317821,0.125539160045403,0.184790011350738,0.204880817253121,0.170488081725312,0.203405221339387,7.83200908059024e-002,3.26901248581158e-002,8.53471781272177e-002,7.39551040227094e-002,0.389758338624734,2.9544690546446e-002,3.06278713629403e-003,2.57722332200351e-003,1.71814888133567e-003,0.41403652933926,9.29243170622481e-002,0.120689655172414,0.173309449171518,0.262203313927452,0.185624720107479,0.147111509180475,1.81370353784147e-002,4134.74964174563
S0033,0.105939583208216,0.135337216983965,8.54002762596841e-002,4.71443156567173e-002,0.10434808720197,0.161341661161492,0.207615158248754,0.15284367305267,7.5458234848147e-002,0.141283503545467,0.154974802657985,8.4957409802435e-002,0.276947776836284,0.123177094947152,3.60344289345761e-002,1.20412076885341e-002,0.195526996578486,0.314695819077026,0.192272385879997,0.182258199115413,0.115163147792706,0.121171659851456,0.154886088625553,0.181423683551698,0.137361261787532,0.221313527497288,0.12409246432446,5.96678628056413e-002,0.11455768422317,2.3391988469161e-002,0.195363641823314,3.28208516005045e-002,2.19206053690469e-003,2.85268152062939e-003,3.6634436370188e-003,0.625157648189298,5.41941564561734e-002,5.99670122525919e-002,3.32233741753063e-002,9.59000942507069e-002,0.138312912346843,0.296536286522149,0.32186616399623,4736.2695668147
S0034,0.102799148796857,0.107709936159764,7.40710427238501e-002,4.73072515960059e-002,9.78883614339499e-002,0.142085447700115,0.247831068914716,0.180307742674742,0.122283230382064,0.189315946007779,0.136810798444292,5.67375886524823e-002,0.191718142301533,0.107412491420728,3.44314802104781e-002,1.91031800503317e-002,0.291598360655738,0.337704918032787,0.148565573770492,0.123770491803279,9.83606557377049e-002,0.217622950819672,0.226844262295082,0.180327868852459,0.120491803278689,0.146106557377049,7.58196721311475e-002,3.34016393442623e-002,1.69422164020298e-002,5.15632673105255e-003,0.22434113602881,1.76788345064659e-002,5.89294483548862e-003,2.29170076935669e-003,2.45539368145359e-004,0.727451301358651,0.15741935483871,0.104193548387097,6.70967741935484e-002,0.155483870967742,0.124516129032258,0.21258064516129,0.178709677419355,1664.74462724199
S0035,0.128795262013644,0.119824074768224,0.100532273783642,7.33688182522428e-002,0.135242521928181,0.141015068595847,0.177349626408776,0.123872354249444,0.154430962985716,0.230225771770849,0.207802180924589,8.99631393027185e-002,0.152779910919982,5.48686837659346e-002,1.17877438181539e-002,9.56074335739518e-003,0.225086273681245,0.29882386083527,0.183322769209099,0.154377068807663,0.138390027466723,0.222550883865061,0.25804634129164,0.183886189168251,0.122755123600254,0.14853158673146,5.03556588492147e-002,1.38742164941193e-002,6.08991178749032e-002,7.12447209935777e-002,0.41474873178899,2.15158557613014e-002,2.72384236699403e-003,2.17407601769248e-003,1.94917160206912e-003,0.424744483594472,8.35229554276536e-002,0.13291393387766,0.221924775799759,0.190871369294606,0.244010172667648,0.103199036273591,2.35577566590818e-002,5280.44064380543
S0036,0.152045366421093,0.123206669251648,8.55467235362544e-002,6.20880186118651e-002,0.141236913532377,0.137650252035673,0.178848390849166,0.119377665761923,0.177295821642527,0.238189125654053,0.220975202851293,7.57564267839539e-002,0.125881550011375,6.66565556987943e-002,9.17570334420262e-003,4.8532645787518e-003,0.23469387755102,0.282312925170068,0.16312358276644,0.166950113378685,0.152777777777778,0.27891156462585,0.249149659863946,0.15547052154195,0.115646258503401,0.128968253968254,5.34297052154195e-002,1.84240362811791e-002,3.73709466337066e-002,1.77887644806359e-002,0.292084726867336,2.34598419853618e-002,4.75013329455674e-003,1.79341767243469e-003,1.55106393291648e-003,0.621201105133052,0.276707163803938,0.207163803937997,0.210724759111856,0.209467951403435,6.6401340594889e-002,2.61834939254294e-002,3.35148722245496e-003,2842.33924694994
S0037,0.199712400609034,0.138386059888344,3.73879208255794e-002,4.02639147352394e-002,0.167991879546608,0.235916088648283,0.141684994078836,3.89105058365759e-002,1.78764897074756e-002,4.97020585048754e-002,0.268959913326111,6.87973997833153e-002,0.349404117009751,0.206392199349946,7.19122426868906e-002,0.131500541711809,0.153225806451613,0.24773185483871,0.211189516129032,0.261088709677419,0.126764112903226,5.3679435483871e-002,7.9133064516129e-002,7.20766129032258e-002,0.12726814516129,0.278225806451613,0.238659274193548,0.151461693548387,0.298680426323803,8.62798172897987e-003,7.1561495516833e-002,3.83183894434106e-002,1.0996447301641e-003,3.2989341904923e-003,7.61292505498224e-004,0.577651835560819,1.97979797979798e-002,3.55555555555556e-002,0,0,1.29292929292929e-002,0.122424242424242,0.809292929292929,3188.41491374377
S0038,0.126960200978448,0.119238397461325,8.43316144387148e-002,5.97117545947375e-002,0.134523337300013,0.164246991934418,0.20119000396668,0.109797699325664,7.65158996642307e-002,0.222832312857989,0.200948054513134,0.118467311870433,0.218052538020936,5.20639936796366e-002,1.71834880505629e-002,7.38692474817302e-003,0.197293991744382,0.292004280691026,0.196147378076747,0.182464454976303,0.132166335422718,0.121617489680477,0.178489527595169,0.166794068185293,0.150588595016053,0.233526983641645,0.112903225806452,3.60801100749121e-002,0.102316602316602,1.3222615962342e-002,0.220976357962659,2.88517480298302e-002,2.72385888824245e-003,1.50737821970699e-003,1.00491881313799e-003,0.629396519807479,4.01383357786628e-002,4.6111926220918e-002,0.10930622511004,0.205407671347726,0.212848459442465,0.303290714734856,8.28966673653322e-002,4422.12992191967
S0039,0.141565181645342,0.110186184334481,9.83162907010602e-002,7.18017231043283e-002,0.146909203021427,0.146600894095884,0.177705839028484,0.106897555795351,0.265674001844775,0.243694821452102,0.226037686124654,7.57148504414284e-002,0.127974700224008,4.20608775859797e-002,1.11213598629595e-002,5.19172486493609e-003,0.296770037728904,0.279976074353547,0.161130026686298,0.13255728351891,0.129612588570903,0.292352995306892,0.232952976902549,0.182847151927855,0.112082451458544,0.118247906505935,4.01674795251679e-002,2.14870709487439e-002,4.04384687847906e-002,6.53078701721333e-002,0.547846193371585,2.48865290742485e-002,3.30564357283549e-003,2.63766378350604e-003,3.88798492763552e-003,0.311689646313265,3.06280875088215e-002,3.76852505292872e-002,0.157515878616796,0.179534227240649,0.206633733239238,0.282709950599859,0.105292872265349,11258.5010708711
S0040,0.150104283651532,0.124995989090326,0.104107171506498,7.28862506016364e-002,0.141087758703674,0.141280282368041,0.170399486603562,9.51548211134285e-002,0.218607055175087,0.211681095748805,0.22726450445794,9.09419821682388e-002,0.167644398501098,4.60007752939656e-002,6.20235172502907e-003,6.22819485721669e-003,0.239036593740803,0.250122633179633,0.164475620523889,0.151967036201315,0.194398116354361,0.245315412538016,0.245707838712842,0.188413617188266,0.101932698911017,0.132983419994114,5.84715000490533e-002,2.71264593348376e-002,0.142371249799455,0.170447617519653,0.42947216428686,2.81886731910797e-002,2.71137493983635e-003,2.02149847585432e-003,1.74875661800096e-002,0.207299855607252,5.67383110930019e-002,5.33767953549964e-002,0.160232250178262,0.241927269023123,0.201894672506876,0.20484873179179,8.09819700519507e-002,9720.43798064107
S0041,0.137484780644908,0.131573779505911,0.106456934134559,6.75935744864695e-002,0.136404697380307,0.135815561054161,0.169828364950316,0.114861945720906,0.252130436149807,0.227319895600767,0.218420804377221,6.74507090971982e-002,0.172227288450049,6.07213609634917e-002,1.51567560768529e-002,1.36159240275463e-002,0.129874881100461,0.2165800834126,0.171215336211312,0.187385673520158,0.294870856808371,0.179117582497988,0.204360869247092,0.232604082827248,0.131704104777932,0.175678641984342,5.34865003292603e-002,2.30482183361381e-002,0.24810981716777,4.32238172855993e-002,0.586378900650027,1.38646138135543e-002,2.19948547750437e-003,1.45323147620824e-003,3.16176037391253e-003,0.101608373755425,3.45056403450564e-002,2.97500552975006e-002,0.167330236673302,0.272506082725061,0.21300597213006,0.228268082282681,5.46339305463393e-002,6798.08101530284
S0042,0.126417214258963,0.117939464097239,9.6387593204181e-002,6.13530353069354e-002,0.120424908923768,0.15120356814545,0.204419325184706,0.121888938068162,0.135044412311506,0.297252633753357,0.182658541623631,9.78103697583144e-002,0.105969840941954,4.1830200371824e-002,7.84961784755216e-003,5.11258004544516e-003,0.193516209476309,0.311022443890274,0.185935162094763,0.159700748129676,0.149825436408978,0.202693266832918,0.214463840399002,0.215162094763092,0.141047381546135,0.149326683291771,5.84538653366584e-002,1.87531172069825e-002,2.64224181960571e-002,3.21767850454561e-002,0.221798495011747,3.27896761891791e-002,5.92461438932207e-003,8.51237699615241e-004,2.92825768667643e-003,0.677108515781947,0.193459657701712,6.55562347188264e-002,0.106968215158924,0.270629584352078,0.219743276283619,0.127139364303178,1.65036674816626e-002,4005.29800625763
S0043,0.119961051606621,0.125052163026847,8.17916260954236e-002,5.47224926971762e-002,0.114508276533593,0.168563082487133,0.208930310196133,0.126415356795104,8.80238036201339e-002,0.183403587073312,0.170096702206794,8.44697908918092e-002,0.277006364162327,0.113232498553599,2.89693363087858e-002,1.71088519712373e-002,0.203238414293691,0.311717316742442,0.179628300231315,0.175640105288347,0.129696099545346,0.117970806413017,0.170216160165909,0.144771476429768,0.128738932759033,0.225731833772035,0.14828108797958,6.39706468852198e-002,7.01607967506816e-002,1.07939687308741e-002,0.223001168419296,2.39525955600067e-002,1.91954598564513e-003,2.05864352083681e-003,1.33533633784009e-003,0.66677794469482,2.90743009914225e-002,1.9382867327615e-002,8.66659240280717e-002,9.60231703241617e-002,9.24585050685084e-002,0.37295310237273,0.30344212988749,3324.16250548756
S0044,0.106057042046457,9.42957953543076e-002,9.32078800352837e-002,7.3860629226698e-002,0.131020288150544,0.155983534254631,0.226992061158483,0.118641576007057,0.184875348566196,0.210388313147709,0.185458026386981,0.100595163774087,0.151163274649353,6.46356182627877e-002,1.44004661422566e-002,1.21529945478004e-002,0.24240682974881,0.282630109998358,0.183549499261205,0.162534887538992,0.128796585125595,0.199228369725825,0.229683139057626,0.239041208340174,0.116237071088491,0.139714332621901,5.3111147594812e-002,2.30668198982105e-002,8.99467787938487e-002,1.53194742568144e-002,0.286541797759417,3.02272927754418e-002,2.4699344291217e-003,2.55814637301891e-003,5.88079625981358e-004,0.572348495986357,3.42097400657305e-002,4.2426053181954e-002,0.167612787570959,0.259635494472662,0.253958769046908,0.195996414699731,4.61607409620556e-002,7187.48260463132
S0045,0.115581937672249,0.132393470426118,0.104176383294467,5.87237651049396e-002,0.121390714437142,0.15997456010176,0.212889548441806,9.48696205215179e-002,5.96878170097189e-002,0.238456755783893,0.187375241336431,0.114107137013646,0.19542524297261,6.2829281062862e-002,2.91239896593475e-002,1.03733760921496e-002,0.179935804644723,0.276606457297501,0.198627981622506,0.195481150481465,0.149348605953805,0.115551639499024,0.173075712757253,0.196110516709673,0.15438353577947,0.225879539303921,9.85587513374032e-002,3.64403046132545e-002,8.47766636280766e-002,7.36045451654618e-002,0.309893790676475,3.00396430009964e-002,2.35314070085434e-003,1.71715672765046e-003,1.73835619342393e-003,0.495876703907062,7.84075104311544e-002,6.35431154381085e-002,0.168115438108484,0.299026425591099,0.204450625869263,0.144558414464534,4.18984700973574e-002,4961.78877961001
S0046,0.112411358794162,8.86889051419849e-002,0.155054536203771,9.36655324832257e-002,0.148249435558241,0.14134893630553,0.165707380672242,9.49057143765701e-002,0.125818002222497,0.156315594517842,0.230250648228176,8.27015680948265e-002,0.22634893196691,9.71724904309174e-002,2.29164094332634e-002,1.78540560563032e-002,0.290429312528083,0.326865732608962,0.164086434377681,0.12091009354193,9.77492749479188e-002,0.192230709529839,0.238919978759038,0.189167109186716,0.130958702667375,0.143253952044443,7.03402638781096e-002,3.50884359299048e-002,0.132210774025313,9.34300069961203e-002,0.277364370667175,3.80652547223812e-002,2.92565032118552e-003,3.51396044011957e-003,3.99096864466069e-003,0.448499014183044,1.91912268677176e-002,2.8297268187604e-002,9.56623910702046e-002,0.147752863996867,0.259473220405366,0.344169196122589,0.105453833349652,8112.43562840368
S0047,0.130125630917732,0.138120325682496,0.10341524518292,6.63522823564087e-002,0.133441402939985,0.168735954021295,0.183288509007847,7.65206498913164e-002,0.105534709193246,0.171962945590994,0.212359287054409,9.8733583489681e-002,0.255452626641651,7.72162288930582e-002,1.64165103189493e-002,1.9172138836773e-002,0.148647051872858,0.247666312182441,0.19579345385797,0.216944345976604,0.190948836110126,0.10693607467801,0.162471936665485,0.176414982866596,0.176060498641144,0.238686045137658,0.111308046791918,2.80042538107054e-002,0.196043032937882,3.41168668484268e-002,0.378785645862501,2.28428266155773e-002,2.54218554270135e-003,2.02637978041412e-003,1.17898459951367e-003,0.362464077812984,3.36093521675597e-002,7.11154408183147e-002,0.134112680629972,0.260107160253288,0.236077285273583,0.237051469394382,2.79266114628998e-002,3218.50829402199
S0048,0.140047559099175,0.123345922506644,0.115624562875927,7.01077073716604e-002,0.13073157084907,0.150846272205903,0.170205623164079,9.90348300461603e-002,0.140746080374842,0.20481167777978,0.210533429446747,9.8576320057668e-002,0.17741935483871,7.47431969724275e-002,9.91169580104523e-003,7.97440980356821e-003,0.178632043448744,0.306602172437203,0.183723693143245,0.168957909029192,0.161999321113374,0.120502376103191,0.180838424983028,0.205872369314325,0.18397827562797,0.205872369314325,7.84114052953157e-002,2.45247793618466e-002,8.66998657117278e-002,5.46105640107431e-002,0.324054386750224,3.95311101163832e-002,2.93755595344673e-003,1.95837063563116e-003,1.2113921217547e-002,0.478094225604297,1.73557937723328e-002,4.91322103113834e-002,0.170750382848392,0.34788157223073,0.256380806533946,0.138335885655947,2.0163348647269e-002,4563.39153166096
S0049,0.140967292735115,0.116462317019325,9.38253574703665e-002,7.71151037598071e-002,0.148014808273613,0.14855823115851,0.16346839656285,0.111605474985565,0.178262918171823,0.171875818019999,0.228155593947961,7.33469451861159e-002,0.243285691848594,7.56766661431339e-002,2.64907596460918e-002,1.57845138997958e-002,0.209970943569353,0.292348473262986,0.167099964316664,0.159708416169649,0.170872202681348,0.141255033899169,0.202324514451751,0.208594586328185,0.128205128205128,0.174083702910741,9.96584594994138e-002,4.59805270938472e-002,0.130230267626681,1.73210161662818e-002,0.413751528324956,2.16682515962505e-002,2.34343159896753e-003,2.27550604537427e-003,3.49816601005298e-003,0.408911832631436,2.80569097602229e-002,4.98457864889066e-002,0.143866281961994,0.104367724604517,0.12476370510397,0.345239279673664,0.203860312406726,6527.07244848613
S0050,0.105308255858789,0.131785270553961,5.5267554946232e-002,2.50631935221284e-002,7.41613469859903e-002,0.173385887494109,0.216700227068249,0.218371106636391,1.96755055091415e-002,6.76231989344957e-002,0.104794769342535,6.48988981716915e-002,0.349073737740647,0.231989344957017,8.29398232231505e-002,5.33357549340114e-002,0.189856220989471,0.34857919166761,0.184195630023774,0.190195856447413,8.7173100871731e-002,8.78523717876146e-002,0.111174006566286,0.124419789426016,0.131212498584852,0.230612475942488,0.191441186459866,0.123400883052191,0.349685103466004,0.01855104751296,6.50786170258344e-002,3.8772974594062e-002,1.28529197549377e-003,1.75656569984148e-003,1.02823358039501e-003,0.523842166145409,1.9171666910581e-002,3.11722523049905e-002,1.60983462607932e-002,3.32211327381823e-002,3.87823796282745e-002,0.128347724279233,0.733206497877945,4077.5572073137
S0051,0.110761714911419,0.130331021703119,0.08670017126653,4.69157986354831e-002,0.100991099755735,0.17547800207766,0.225594519471039,0.123255748659348,4.50653635718164e-002,0.154784279330076,0.15023180052625,8.67894582967882e-002,0.313202188531095,0.121329825001044,3.30367957231759e-002,2.27623940191288e-002,0.1581846583902,0.314478335936858,0.192386746690784,0.208336759023267,0.126531283400477,7.47348515991121e-002,0.111650086327386,0.132533092164762,0.133026391515251,0.277891967442243,0.196990873962016,7.31727369892296e-002,9.32929054717988e-002,1.12018866335383e-002,0.151379881523906,3.59358769196216e-002,1.31952048064235e-003,2.13369269210253e-003,1.68449423060726e-003,0.703051742047784,1.36957437842394e-002,1.2220817530552e-002,6.22629582806574e-002,5.48883270122208e-002,0.13527180783818,0.375052675937632,0.346607669616519,4007.30771561393
S0052,0.106195906031048,0.154073361725512,7.47355405962357e-002,3.70243165269955e-002,8.00247286715208e-002,0.159774694326144,0.239936804506113,0.148234647616431,8.66735537190083e-002,9.74173553719008e-002,0.120351239669421,5.79545454545455e-002,0.274173553719008,0.173140495867769,0.102066115702479,4.83471074380165e-002,0.161821508436674,0.300467574710307,0.186420004065867,0.207562512705835,0.143728400081317,9.81906891644643e-002,0.127464931896727,0.103476316324456,0.110998170359829,0.194348444805855,0.194145151453547,0.171173002642814,0.224718329211322,7.7425116790327e-002,0.139461390491893,2.70678757900522e-002,4.8090134652377e-004,2.1297059631767e-003,2.74800769442154e-004,0.528441879637263,2.1637570690927e-002,5.13892303909516e-002,3.78657487091222e-002,7.2289156626506e-002,4.74551266289648e-002,0.14211949840177,0.627243668551758,2615.52061373941
S0053,0.156436033904987,0.133136211314804,0.11665681056574,0.07210723437808,0.114803863591563,0.124778237729154,0.168657599053814,0.113384585058151,0.32906181528451,0.226678175419959,0.193347055308412,8.63820463448642e-002,9.26233317840781e-002,0.04156430515902,7.56921851138703e-003,2.65586614434633e-003,0.21854710278084,0.239127771652579,0.180693372534607,0.164155335048389,0.197598921964964,0.402303074849933,0.241577851280167,0.158642655886316,8.67328188166115e-002,8.17101555800564e-002,1.91106210951856e-002,9.80031851035159e-003,1.54931798470393e-002,1.91595048490105e-002,0.817787589686983,6.38650161633683e-003,3.03555941023417e-003,1.45864543089174e-003,3.15382795868485e-004,0.136363636363636,0.209591474245115,0.510657193605684,0.21255180580225,3.58200118413262e-002,7.10479573712256e-003,4.73653049141504e-003,1.9538188277087e-002,4045.79967563996
S0054,0.124161799697166,0.120873891412503,8.83841661258923e-002,6.25567813108371e-002,0.132359939433268,0.16145360155743,0.201384382435648,0.108803807051698,7.4831256490135e-002,0.241303219106957,0.198565680166147,0.11046209761163,0.21047507788162,5.51985981308411e-002,1.32074247144341e-002,7.78816199376947e-003,0.170722311396469,0.297335473515249,0.195056179775281,0.186067415730337,0.150754414125201,0.111332263242376,0.163788121990369,0.160898876404494,0.167126805778491,0.242054574638844,0.118266452648475,3.64686998394864e-002,9.02247506976141e-002,1.28274459754699e-002,0.230872396114993,2.67148326807848e-002,2.5957732159467e-003,1.99009279889247e-003,8.652577386489e-004,0.63390945077765,2.11285975132597e-002,1.72158942700635e-002,9.7904530040866e-002,0.211025128249717,0.196243804886532,0.378227980175637,7.82540648639249e-002,4747.19940658146
S0055,0.157188964881273,0.120302774148928,0.113790056097748,8.33781603012372e-002,0.140244371013602,0.127776070083762,0.142876354414816,0.11448167217398,0.306981001073029,0.224263081487092,0.230385659281702,0.107208230764375,0.111500347156473,3.21593132613773e-002,6.34349555008521e-003,1.51486460897557e-003,0.243949778613453,0.255837932916844,0.147024928731728,0.136289197549585,0.216898162188391,0.245526778674107,0.289622126523928,0.203433007824346,0.110814581185176,0.103960696306181,3.48759628798447e-002,1.17061927579305e-002,5.67125182509798e-002,2.17666948436179e-002,0.525090294321064,1.84623069238454e-002,4.4762929378314e-003,1.0182125566741e-003,2.24775224775225e-003,0.370225927918236,4.37127448197559e-002,0.126312801589554,0.24382628441669,0.298751064433721,0.184217996026114,9.62248084019302e-002,6.95430031223389e-003,5478.99223591741
S0056,0.126571126512393,0.106484200634324,8.68084106660402e-002,5.82050980852813e-002,0.11153529895454,0.13543991542347,0.190355926230471,0.184541289792083,0.15804473616029,0.207012695396839,0.164003799982727,9.25813973572847e-002,0.186199153640211,5.82088263235167e-002,2.8240780723724e-002,1.5199930909405e-002,0.293355481727575,0.317275747508306,0.128571428571429,0.109800664451827,0.150996677740864,0.193687707641196,0.224584717607973,0.181727574750831,0.113621262458472,0.148671096345515,8.35548172757475e-002,5.43189368770764e-002,2.27913533834586e-002,4.17058270676692e-003,0.411360432330827,1.60949248120301e-002,5.11043233082707e-003,1.11607142857143e-003,7.63627819548872e-004,0.53859257518797,7.77891504605936e-002,0.189099283520983,7.29273285568065e-002,0.111821903787103,0.110798362333675,0.224155578300921,0.213408393039918,3227.22239500831
S0057,0.140576273388773,0.121101871101871,0.105022089397089,7.43568087318087e-002,0.143451143451143,0.144441917879418,0.173060680873181,9.80054573804574e-002,0.297589125416774,0.195639907668633,0.226519620415491,5.18081559374199e-002,0.128135419338292,4.18312387791741e-002,7.69428058476532e-003,2.33393177737882e-003,0.289588600321765,0.243254424270283,0.167869455297633,0.132153527924615,0.167133992185704,0.313858883015399,0.274005975637784,0.191863939324293,9.16570903240634e-002,8.00735463111928e-002,3.21305447023673e-002,1.65479200183866e-002,1.60148128898129e-002,0.447440228690229,0.48327053014553,1.52676715176715e-002,2.14397089397089e-003,3.19971413721414e-003,1.7379158004158e-003,3.09251559251559e-002,2.19106047326906e-002,4.17762196903301e-002,0.256208004674262,0.285714285714286,0.191352614665498,0.175284837861525,2.77534326614081e-002,10605.8215876662
S0058,0.1304779172796,0.120830625021381,9.89189559029797e-002,6.90191919537477e-002,0.138876535185249,0.159813212000958,0.183435393931101,9.86281687249838e-002,0.105272856503541,0.243162134414405,0.213731013241372,0.102377129017822,0.193750493589912,5.30181377839787e-002,1.10827388317056e-002,6.39692526390607e-003,0.149854323566599,0.276785223462152,0.195646198669672,0.193832114782035,0.183937111758562,0.111043922818976,0.154526963883239,0.182123027870925,0.18173822219779,0.239569017646089,0.100379308449233,3.05095926557089e-002,8.25992508082035e-002,1.25378444486256e-002,0.291876913603476,2.77611480765612e-002,3.07887039666114e-003,2.66835434377298e-003,1.28286266527547e-003,0.578194755657424,1.63554891710232e-002,2.2554144884242e-002,8.17027632561613e-002,0.23629574309186,0.203286034353996,0.383345780433159,5.64600448095594e-002,5168.29979005432
S0059,0.145480096137429,0.115417449206078,0.114813306891162,8.1454144284945e-002,0.133384116310529,0.136417961413693,0.170171129877464,0.102835528821528,0.206025287694865,0.307638903498622,0.213662087391917,7.56947804683062e-002,8.40047966675783e-002,2.54139229587865e-002,5.57507415900532e-003,3.80788084067911e-003,0.240601219096657,0.278650664445538,0.177488358005528,0.146632340135539,0.156551698027486,0.293681141861962,0.278272062999281,0.190966569492295,0.106500586832242,9.36281376594859e-002,2.80165070230568e-002,8.89713398705183e-003,3.02202492743725e-002,6.30803377943552e-002,0.287414139556875,4.54288753759473e-002,4.87253910508136e-003,2.37716867390762e-003,4.43913266177224e-003,0.562167557557689,0.215977175463623,9.32952924393723e-002,0.144650499286733,0.285592011412268,0.161388492629577,8.75891583452211e-002,1.15073704232049e-002,7055.294865336
S0060,0.16036149642707,0.123851558277788,0.108629075842191,8.25977301387137e-002,0.14291719209752,0.137062391160752,0.154476670870113,9.01038851858524e-002,0.260063297398873,0.224359608347344,0.235387202057165,0.112105627534369,0.147463158935812,3.23410147364257e-002,1.03352784096529e-002,4.30224507961626e-003,0.200626959247649,0.261755485893417,0.160266457680251,0.150274294670846,0.227076802507837,0.219729623824451,0.282621473354232,0.178095611285266,0.104721786833856,0.141359717868339,5.50548589341693e-002,1.82210031347962e-002,4.30265725866987e-002,2.02972526647651e-002,0.526827803633088,1.81954661462243e-002,4.77405794925687e-003,1.47125056297853e-003,2.19186308362108e-003,0.383215733373367,4.59624710099093e-002,3.20472274931478e-002,0.212523719165085,0.371705671515918,0.13999578325954,0.145899219903015,5.18659076533839e-002,3908.96451666401
S0061,0.140052356020942,0.108965968586387,9.42408376963351e-002,6.55541012216405e-002,0.118673647469459,0.116819371727749,0.18575479930192,0.169829842931937,0.151661129568106,0.318936877076412,0.180730897009967,6.04651162790698e-002,7.29235880398671e-002,3.65448504983389e-002,2.3421926910299e-002,2.82392026578073e-003,0.305061559507524,0.329958960328317,0.145280437756498,0.109439124487004,0.110533515731874,0.328864569083447,0.308071135430917,0.167989056087551,0.104514363885089,0.06703146374829,1.66894664842681e-002,7.66073871409029e-003,2.18173884586015e-002,3.28351696301953e-002,0.196356496127414,2.54172575542708e-002,8.83604232573361e-003,1.19995636522308e-003,2.29082578815316e-003,0.711246863750409,0.220412074748443,0.407762338284619,0.290368950646862,0.04504072831816,9.5831336847149e-003,1.86871106851941e-002,8.14566363200767e-003,1224.38207864184
S0062,0.181192660550459,0.11381880733945,6.0493119266055e-002,5.10321100917431e-002,0.181479357798165,0.14420871559633,0.162844036697248,0.104357798165138,0.107699154428126,0.214508233199822,0.281708945260347,9.96884735202492e-002,0.193146417445483,7.16510903426791e-002,8.01068090787717e-003,7.56564307966177e-003,0.151885830784913,0.292558613659531,0.153924566768603,0.212028542303772,0.18960244648318,9.98980632008155e-002,0.106014271151886,0.205912334352701,0.176350662589195,0.251783893985729,0.121304791029562,4.07747196738022e-002,0.151046145027228,5.6749785038693e-002,0.268271711092003,2.92347377472055e-002,3.72599598738894e-003,1.71969045571797e-003,6.30553167096589e-003,0.482946402980797,0.149411764705882,9.17647058823529e-002,0.270588235294118,0.222352941176471,0.150588235294118,9.29411764705882e-002,2.23529411764706e-002,992.056558141394
S0063,8.76515511067006e-002,7.32299262199594e-002,9.86322647452216e-002,0.111058376839108,0.190544505328558,0.151885489925357,0.169273417612288,0.117724468222807,0.217308336610876,0.180920333872307,0.257323486139638,6.99209019796355e-002,0.249268015557401,6.58421826974901e-002,2.6322306224417e-002,7.96806945476263e-003,0.389477150673827,0.291113588002837,0.133726821359814,0.100542101530044,8.51656702806769e-002,0.365209241057858,0.24523761272672,0.152396392744959,8.13405613537339e-002,8.61029486270139e-002,4.34947816394771e-002,2.62691255446347e-002,0.146167038798822,3.19062874154613e-002,0.399195331629076,2.29966885631384e-002,1.8336946790495e-003,2.64267762568898e-003,7.334778716198e-004,0.394524803417144,0.01504,0.0392,0.06048,0.16032,0.1296,0.20608,0.38928,18897.8870581291
